transaction_id,account_id,transaction_type_cd,transaction_date,transaction_ts,amount,running_balance,merchant_name,merchant_category,channel_code,reference_num,status_code,created_ts
49934,925,WDR,2026-05-20,2026-05-20 00:29:21,-34.57,6551.78,"Harding, Gomez and Jacobs",HEALTHCARE,MOB,REF00049933,P,2026-06-29 19:55:26.116757
49947,925,XFR,2026-05-23,2026-05-23 00:05:58,49.04,6600.82,,,POS,REF00049946,P,2026-06-29 19:55:26.116757
49940,925,PMT,2026-06-04,2026-06-04 08:08:18,46.34,6647.16,,,POS,REF00049939,P,2026-06-29 19:55:26.116757
49921,925,PUR,2026-06-08,2026-06-08 22:23:44,-350.85,6296.31,,,WEB,REF00049920,P,2026-06-29 19:55:26.116757
49945,925,PUR,2026-06-26,2026-06-26 11:57:40,-7466.04,-1169.73,"Barber, Oneal and Owens",WIRE_TRANSFER_INTL,MOB,REF00049944,P,2026-06-29 19:55:26.116757
49964,926,WDR,2025-05-03,2025-05-03 04:24:26,-10594.33,3024.46,"Moon, Davis and Dominguez",TRAVEL,POS,REF00049963,R,2026-06-29 19:55:26.116757
50017,926,ODF,2025-05-03,2025-05-03 10:48:02,-38.45,2986.01,,,ATM,REF00050016,P,2026-06-29 19:55:26.116757
50002,926,WDR,2025-05-03,2025-05-03 20:41:54,-75.57,2910.44,"Stevens, Howell and Mitchell",RESTAURANT,WIRE,REF00050001,P,2026-06-29 19:55:26.116757
50008,926,FEE,2025-05-04,2025-05-04 23:18:31,-23.76,2886.68,,,WEB,REF00050007,P,2026-06-29 19:55:26.116757
50012,926,DEP,2025-05-08,2025-05-08 02:27:31,259.03,3145.71,,,POS,REF00050011,P,2026-06-29 19:55:26.116757
49958,926,PUR,2025-05-12,2025-05-12 22:08:04,-74.67,3071.04,George LLC,ENTERTAINMENT,MOB,REF00049957,P,2026-06-29 19:55:26.116757
49990,926,PUR,2025-05-13,2025-05-13 18:08:25,-191.01,2880.03,Bennett-Brooks,RETAIL,POS,REF00049989,P,2026-06-29 19:55:26.116757
49987,926,PUR,2025-06-06,2025-06-06 11:54:56,-8524.16,-5644.13,"Pena, Mueller and Mckay",UTILITIES,WEB,REF00049986,P,2026-06-29 19:55:26.116757
50004,926,XFR,2025-06-22,2025-06-22 03:40:26,73.46,-5570.67,,,WEB,REF00050003,P,2026-06-29 19:55:26.116757
49962,926,DEP,2025-06-22,2025-06-22 18:05:31,79.43,-5491.24,,,POS,REF00049961,H,2026-06-29 19:55:26.116757
49995,926,PUR,2025-06-25,2025-06-25 08:51:03,-26.7,-5517.94,"Harding, Gomez and Jacobs",RESTAURANT,POS,REF00049994,P,2026-06-29 19:55:26.116757
49949,926,PUR,2025-06-27,2025-06-27 14:27:40,-34.41,-5552.35,Ferguson Group,TRAVEL,ATM,REF00049948,P,2026-06-29 19:55:26.116757
49981,926,NSF,2025-06-29,2025-06-29 00:18:34,-44.09,-5596.44,,,MOB,REF00049980,P,2026-06-29 19:55:26.116757
49986,926,DEP,2025-06-30,2025-06-30 00:03:49,158.22,-5438.22,,,POS,REF00049985,R,2026-06-29 19:55:26.116757
50013,926,ODF,2025-07-03,2025-07-03 06:09:46,-36.67,-5474.89,,,MOB,REF00050012,P,2026-06-29 19:55:26.116757
49976,926,ATM,2025-07-10,2025-07-10 07:53:55,-55.43,-5530.32,Chavez-Carter,HEALTHCARE,ACH,REF00049975,P,2026-06-29 19:55:26.116757
50007,926,PUR,2025-07-22,2025-07-22 03:47:15,-63.9,-5594.22,Parks PLC,HEALTHCARE,WEB,REF00050006,P,2026-06-29 19:55:26.116757
50001,926,ATM,2025-07-24,2025-07-24 12:40:23,-164.18,-5758.4,"Li, Mason and Jacobson",HEALTHCARE,WEB,REF00050000,P,2026-06-29 19:55:26.116757
49985,926,ODF,2025-07-28,2025-07-28 03:22:57,-34.22,-5792.62,,,POS,REF00049984,P,2026-06-29 19:55:26.116757
50014,926,PUR,2025-08-09,2025-08-09 10:37:40,-21.06,-5813.68,Smith Group,INSURANCE,ATM,REF00050013,P,2026-06-29 19:55:26.116757
49966,926,ACH,2025-08-18,2025-08-18 16:05:04,-190.56,-6004.24,"Newman, George and Patrick",GROCERY,ATM,REF00049965,H,2026-06-29 19:55:26.116757
49955,926,WDR,2025-08-19,2025-08-19 18:31:37,-46.53,-6050.77,George LLC,GAS_STATION,ATM,REF00049954,H,2026-06-29 19:55:26.116757
49989,926,ATM,2025-08-22,2025-08-22 06:42:21,-196.84,-6247.61,Simmons PLC,GAS_STATION,ATM,REF00049988,P,2026-06-29 19:55:26.116757
49971,926,ODF,2025-08-28,2025-08-28 23:13:33,-23.27,-6270.88,,,ATM,REF00049970,P,2026-06-29 19:55:26.116757
49991,926,PUR,2025-09-03,2025-09-03 14:57:36,-136.57,-6407.45,"Marshall, Khan and Ford",HEALTHCARE,ATM,REF00049990,P,2026-06-29 19:55:26.116757
49996,926,ATM,2025-09-05,2025-09-05 09:05:37,-108.94,-6516.39,,,ATM,REF00049995,P,2026-06-29 19:55:26.116757
49992,926,DEP,2025-09-05,2025-09-05 09:40:09,6864.95,348.56,,,MOB,REF00049991,P,2026-06-29 19:55:26.116757
49988,926,PMT,2025-09-07,2025-09-07 22:43:52,78.73,427.29,,,ATM,REF00049987,P,2026-06-29 19:55:26.116757
49970,926,ATM,2025-09-13,2025-09-13 06:26:36,-220.02,207.27,Brewer Inc,RETAIL,WEB,REF00049969,P,2026-06-29 19:55:26.116757
50018,926,ODF,2025-09-19,2025-09-19 15:40:35,-21.73,185.54,,,WEB,REF00050017,P,2026-06-29 19:55:26.116757
49963,926,PUR,2025-09-20,2025-09-20 15:30:01,-143.7,41.84,Mendoza-Jackson,TRAVEL,POS,REF00049962,P,2026-06-29 19:55:26.116757
50010,926,PUR,2025-09-29,2025-09-29 15:50:19,-27.01,14.83,Ramirez-Moon,HEALTHCARE,MOB,REF00050009,P,2026-06-29 19:55:26.116757
49975,926,DEP,2025-10-02,2025-10-02 08:29:32,65.09,79.92,,,POS,REF00049974,P,2026-06-29 19:55:26.116757
49977,926,ATM,2025-10-07,2025-10-07 08:38:57,-45.09,34.83,Massey-Obrien,GAS_STATION,MOB,REF00049976,P,2026-06-29 19:55:26.116757
50000,926,ATM,2025-10-08,2025-10-08 08:25:52,-311.46,-276.63,,,MOB,REF00049999,P,2026-06-29 19:55:26.116757
49980,926,DEP,2025-10-14,2025-10-14 13:00:46,169.95,-106.68,,,WEB,REF00049979,P,2026-06-29 19:55:26.116757
50023,926,ACH,2025-10-18,2025-10-18 04:12:28,-9196.14,-9302.82,Jones-Rivera,GAS_STATION,ACH,REF00050022,P,2026-06-29 19:55:26.116757
49952,926,PUR,2025-11-01,2025-11-01 13:04:58,-98.38,-9401.2,Reeves and Sons,GAS_STATION,POS,REF00049951,P,2026-06-29 19:55:26.116757
49956,926,PMT,2025-11-02,2025-11-02 02:52:52,47.85,-9353.35,,,MOB,REF00049955,P,2026-06-29 19:55:26.116757
49954,926,ACH,2025-11-04,2025-11-04 21:33:21,-100.7,-9454.05,"Griffin, Coleman and Kim",RETAIL,WEB,REF00049953,P,2026-06-29 19:55:26.116757
50021,926,PUR,2025-11-07,2025-11-07 20:07:50,-66.46,-9520.51,Ballard and Sons,GROCERY,POS,REF00050020,P,2026-06-29 19:55:26.116757
49982,926,PMT,2025-11-08,2025-11-08 07:26:13,26.83,-9493.68,,,WEB,REF00049981,P,2026-06-29 19:55:26.116757
49969,926,PUR,2025-11-09,2025-11-09 06:26:55,-6797.21,-16290.89,,,POS,REF00049968,P,2026-06-29 19:55:26.116757
50025,926,FEE,2025-11-19,2025-11-19 01:56:49,-17.96,-16308.85,,,ATM,REF00050024,P,2026-06-29 19:55:26.116757
49998,926,PUR,2025-11-19,2025-11-19 02:36:33,-140.97,-16449.82,"Nelson, Johnson and Robinson",RESTAURANT,MOB,REF00049997,P,2026-06-29 19:55:26.116757
49960,926,ATM,2025-11-27,2025-11-27 09:36:33,-154.73,-16604.55,Moyer-Sanchez,UTILITIES,WEB,REF00049959,P,2026-06-29 19:55:26.116757
49993,926,ATM,2025-12-01,2025-12-01 11:01:39,-203.1,-16807.65,"Irwin, Nelson and Tucker",INSURANCE,ATM,REF00049992,P,2026-06-29 19:55:26.116757
50009,926,ODF,2025-12-01,2025-12-01 15:19:06,-22.57,-16830.22,,,POS,REF00050008,P,2026-06-29 19:55:26.116757
49974,926,PUR,2025-12-01,2025-12-01 16:07:15,-109.6,-16939.82,,,ATM,REF00049973,P,2026-06-29 19:55:26.116757
49972,926,FEE,2025-12-19,2025-12-19 07:25:44,-40.7,-16980.52,,,POS,REF00049971,P,2026-06-29 19:55:26.116757
49994,926,WDR,2025-12-28,2025-12-28 10:54:11,-283.99,-17264.51,Mcdonald and Sons,RETAIL,ATM,REF00049993,P,2026-06-29 19:55:26.116757
49965,926,WDR,2026-01-13,2026-01-13 13:09:39,-491.35,-17755.86,Freeman-Christensen,GROCERY,POS,REF00049964,P,2026-06-29 19:55:26.116757
49997,926,XFR,2026-01-14,2026-01-14 01:14:58,101.84,-17654.02,,,WEB,REF00049996,P,2026-06-29 19:55:26.116757
49959,926,ATM,2026-01-15,2026-01-15 23:22:06,-117.45,-17771.47,Jones-Rivera,RETAIL,POS,REF00049958,P,2026-06-29 19:55:26.116757
50016,926,DEP,2026-01-24,2026-01-24 06:41:18,7182.56,-10588.91,,,ACH,REF00050015,P,2026-06-29 19:55:26.116757
50015,926,FEE,2026-02-05,2026-02-05 21:23:00,-34.34,-10623.25,,,ATM,REF00050014,P,2026-06-29 19:55:26.116757
50020,926,ATM,2026-02-10,2026-02-10 23:10:23,-74.24,-10697.49,"Irwin, Nelson and Tucker",GROCERY,POS,REF00050019,P,2026-06-29 19:55:26.116757
49948,926,DEP,2026-02-11,2026-02-11 00:03:33,102.55,-10594.94,,,MOB,REF00049947,P,2026-06-29 19:55:26.116757
50006,926,PUR,2026-02-15,2026-02-15 05:42:34,-91.63,-10686.57,Martin Inc,GROCERY,WEB,REF00050005,P,2026-06-29 19:55:26.116757
49957,926,WDR,2026-02-18,2026-02-18 03:36:18,-60.09,-10746.66,Mcdonald and Sons,GAMBLING,MOB,REF00049956,R,2026-06-29 19:55:26.116757
50022,926,PUR,2026-03-20,2026-03-20 17:50:28,-27.8,-10774.46,"Christensen, Johnson and Hubbard",GROCERY,POS,REF00050021,P,2026-06-29 19:55:26.116757
50024,926,DEP,2026-03-21,2026-03-21 04:46:14,23.63,-10750.83,,,ATM,REF00050023,P,2026-06-29 19:55:26.116757
49951,926,PUR,2026-03-25,2026-03-25 17:27:23,-174.07,-10924.9,Solis PLC,INSURANCE,POS,REF00049950,P,2026-06-29 19:55:26.116757
49973,926,DEP,2026-04-05,2026-04-05 15:39:07,376.65,-10548.25,,,POS,REF00049972,H,2026-06-29 19:55:26.116757
49984,926,DEP,2026-04-13,2026-04-13 01:19:05,148.7,-10399.55,,,WEB,REF00049983,P,2026-06-29 19:55:26.116757
49950,926,DEP,2026-04-16,2026-04-16 17:00:23,99.34,-10300.21,,,ACH,REF00049949,P,2026-06-29 19:55:26.116757
49978,926,PUR,2026-04-24,2026-04-24 04:45:50,-103.77,-10403.98,"Marquez, Jones and Garcia",GAS_STATION,INTL,REF00049977,P,2026-06-29 19:55:26.116757
50003,926,DEP,2026-04-29,2026-04-29 23:56:59,160.22,-10243.76,,,ATM,REF00050002,P,2026-06-29 19:55:26.116757
49999,926,XFR,2026-05-09,2026-05-09 08:42:00,87.3,-10156.46,,,ATM,REF00049998,P,2026-06-29 19:55:26.116757
50011,926,WDR,2026-05-10,2026-05-10 00:37:30,-172.33,-10328.79,"Christensen, Johnson and Hubbard",TRAVEL,POS,REF00050010,P,2026-06-29 19:55:26.116757
50019,926,ACH,2026-05-11,2026-05-11 17:20:58,-92.71,-10421.5,"Harding, Gomez and Jacobs",TRAVEL,ATM,REF00050018,H,2026-06-29 19:55:26.116757
49953,926,DEP,2026-06-04,2026-06-04 00:05:28,22.54,-10398.96,,,WEB,REF00049952,P,2026-06-29 19:55:26.116757
49983,926,WDR,2026-06-11,2026-06-11 18:06:23,-85.72,-10484.68,Greene LLC,UTILITIES,WEB,REF00049982,P,2026-06-29 19:55:26.116757
49967,926,PUR,2026-06-13,2026-06-13 04:47:42,-11888.51,-22373.19,Bennett-Brooks,RETAIL,MOB,REF00049966,P,2026-06-29 19:55:26.116757
50005,926,DEP,2026-06-14,2026-06-14 03:42:52,226.45,-22146.74,,,MOB,REF00050004,P,2026-06-29 19:55:26.116757
49979,926,WDR,2026-06-18,2026-06-18 18:59:22,-12.91,-22159.65,Jones-Rivera,RESTAURANT,WEB,REF00049978,P,2026-06-29 19:55:26.116757
49961,926,PUR,2026-06-22,2026-06-22 03:19:06,-50.25,-22209.9,"Newman, George and Patrick",GROCERY,WIRE,REF00049960,P,2026-06-29 19:55:26.116757
49968,926,ACH,2026-06-23,2026-06-23 13:25:43,-498.66,-22708.56,Stephenson Group,UTILITIES,POS,REF00049967,H,2026-06-29 19:55:26.116757
50044,927,DEP,2025-05-01,2025-05-01 16:01:45,80.77,1404.32,,,POS,REF00050043,P,2026-06-29 19:55:26.116757
50096,927,PUR,2025-05-03,2025-05-03 02:48:48,-326.85,1077.47,Smith Group,RESTAURANT,POS,REF00050095,P,2026-06-29 19:55:26.116757
50061,927,ATM,2025-05-04,2025-05-04 18:01:34,-130.92,946.55,Macias Group,RESTAURANT,ATM,REF00050060,P,2026-06-29 19:55:26.116757
50087,927,PUR,2025-05-14,2025-05-14 13:19:51,-74.6,871.95,George LLC,GAS_STATION,ATM,REF00050086,H,2026-06-29 19:55:26.116757
50084,927,PUR,2025-05-18,2025-05-18 06:36:05,-31.48,840.47,"Arnold, Williams and Jarvis",HEALTHCARE,WIRE,REF00050083,P,2026-06-29 19:55:26.116757
50054,927,PUR,2025-05-21,2025-05-21 11:28:44,-99.31,741.16,Acosta-Buchanan,TRAVEL,POS,REF00050053,P,2026-06-29 19:55:26.116757
50046,927,DEP,2025-05-21,2025-05-21 11:28:54,320.34,1061.5,,,WIRE,REF00050045,P,2026-06-29 19:55:26.116757
50033,927,DEP,2025-05-23,2025-05-23 17:05:30,77.44,1138.94,,,POS,REF00050032,P,2026-06-29 19:55:26.116757
50070,927,PUR,2025-05-25,2025-05-25 05:24:05,-9181.9,-8042.96,Gray Group,HEALTHCARE,ACH,REF00050069,P,2026-06-29 19:55:26.116757
50062,927,ODF,2025-06-07,2025-06-07 01:22:58,-31.7,-8074.66,,,POS,REF00050061,P,2026-06-29 19:55:26.116757
50059,927,PUR,2025-06-09,2025-06-09 14:09:31,-76.21,-8150.87,"Newman, George and Patrick",GROCERY,MOB,REF00050058,P,2026-06-29 19:55:26.116757
50095,927,DEP,2025-06-16,2025-06-16 19:34:18,252.34,-7898.53,,,POS,REF00050094,P,2026-06-29 19:55:26.116757
50093,927,WDR,2025-06-23,2025-06-23 00:37:27,-219.93,-8118.46,Jackson-Hodge,UTILITIES,WEB,REF00050092,P,2026-06-29 19:55:26.116757
50042,927,ACH,2025-06-25,2025-06-25 14:10:46,-112.73,-8231.19,Acosta-Buchanan,GAMBLING,ATM,REF00050041,P,2026-06-29 19:55:26.116757
50065,927,WDR,2025-06-26,2025-06-26 09:58:34,-144.09,-8375.28,Wright PLC,RESTAURANT,WEB,REF00050064,P,2026-06-29 19:55:26.116757
50055,927,PUR,2025-07-10,2025-07-10 16:11:03,-170.42,-8545.7,Brooks-Bell,GROCERY,WEB,REF00050054,P,2026-06-29 19:55:26.116757
50056,927,PUR,2025-07-20,2025-07-20 04:35:14,-73.02,-8618.72,Sanchez Inc,GROCERY,WIRE,REF00050055,P,2026-06-29 19:55:26.116757
50081,927,WDR,2025-07-22,2025-07-22 06:53:13,-12082.24,-20700.96,"Jones, Wiggins and Oliver",RESTAURANT,ATM,REF00050080,P,2026-06-29 19:55:26.116757
50057,927,PMT,2025-08-06,2025-08-06 18:00:15,270.78,-20430.18,,,ATM,REF00050056,P,2026-06-29 19:55:26.116757
50029,927,XFR,2025-08-19,2025-08-19 22:02:15,84.14,-20346.04,,,MOB,REF00050028,P,2026-06-29 19:55:26.116757
50063,927,PUR,2025-08-23,2025-08-23 19:43:44,-63.45,-20409.49,Brewer Inc,GAS_STATION,POS,REF00050062,P,2026-06-29 19:55:26.116757
50088,927,PUR,2025-09-01,2025-09-01 05:33:50,-64.37,-20473.86,"Flowers, Berry and Ramirez",GROCERY,ATM,REF00050087,P,2026-06-29 19:55:26.116757
50083,927,ATM,2025-09-02,2025-09-02 14:46:17,-206.82,-20680.68,Foster-Williams,GAS_STATION,MOB,REF00050082,P,2026-06-29 19:55:26.116757
50076,927,WDR,2025-09-09,2025-09-09 04:41:58,-127.83,-20808.51,Brooks-Bell,TRAVEL,MOB,REF00050075,P,2026-06-29 19:55:26.116757
50080,927,PUR,2025-09-25,2025-09-25 02:43:21,-48.19,-20856.7,Brewer Inc,TRAVEL,MOB,REF00050079,P,2026-06-29 19:55:26.116757
50074,927,WDR,2025-09-30,2025-09-30 08:48:11,-13.39,-20870.09,"Monroe, Sullivan and King",HEALTHCARE,POS,REF00050073,R,2026-06-29 19:55:26.116757
50027,927,WDR,2025-10-11,2025-10-11 16:46:41,-61.3,-20931.39,George LLC,INSURANCE,ATM,REF00050026,P,2026-06-29 19:55:26.116757
50082,927,PUR,2025-10-14,2025-10-14 15:39:33,-115.01,-21046.4,Griffin-Hall,GROCERY,WEB,REF00050081,H,2026-06-29 19:55:26.116757
50067,927,ACH,2025-10-19,2025-10-19 14:15:11,-58.38,-21104.78,Bennett-Brooks,ENTERTAINMENT,POS,REF00050066,P,2026-06-29 19:55:26.116757
50085,927,PUR,2025-10-28,2025-10-28 09:52:39,-241.45,-21346.23,Marquez-Johnson,TRAVEL,WEB,REF00050084,P,2026-06-29 19:55:26.116757
50086,927,ATM,2025-11-01,2025-11-01 06:37:15,-45.4,-21391.63,Simmons PLC,GAS_STATION,WEB,REF00050085,P,2026-06-29 19:55:26.116757
50051,927,PUR,2025-11-10,2025-11-10 14:44:17,-225.58,-21617.21,"Barber, Oneal and Owens",HEALTHCARE,WIRE,REF00050050,P,2026-06-29 19:55:26.116757
50030,927,INT,2025-11-20,2025-11-20 04:45:49,94.4,-21522.81,,,MOB,REF00050029,P,2026-06-29 19:55:26.116757
50049,927,DEP,2025-11-28,2025-11-28 01:51:53,158.32,-21364.49,,,POS,REF00050048,P,2026-06-29 19:55:26.116757
50090,927,ATM,2025-12-24,2025-12-24 16:53:28,-212.71,-21577.2,"Arnold, Williams and Jarvis",RESTAURANT,ATM,REF00050089,H,2026-06-29 19:55:26.116757
50040,927,ATM,2026-01-17,2026-01-17 07:54:33,-7808.68,-29385.88,Allen PLC,GROCERY,WEB,REF00050039,P,2026-06-29 19:55:26.116757
50075,927,ATM,2026-01-18,2026-01-18 23:49:47,-66.72,-29452.6,Harris-Jensen,RESTAURANT,INTL,REF00050074,P,2026-06-29 19:55:26.116757
50072,927,INT,2026-01-20,2026-01-20 06:06:17,177.62,-29274.98,,,MOB,REF00050071,P,2026-06-29 19:55:26.116757
50047,927,PUR,2026-01-25,2026-01-25 19:04:14,-71.41,-29346.39,"Li, Mason and Jacobson",RETAIL,POS,REF00050046,P,2026-06-29 19:55:26.116757
50034,927,WDR,2026-01-28,2026-01-28 20:43:24,-85.36,-29431.75,Hodges Inc,RESTAURANT,MOB,REF00050033,P,2026-06-29 19:55:26.116757
50035,927,ACH,2026-02-02,2026-02-02 05:48:28,-111.67,-29543.42,Reeves and Sons,RESTAURANT,POS,REF00050034,P,2026-06-29 19:55:26.116757
50091,927,DEP,2026-02-07,2026-02-07 11:10:41,200.61,-29342.81,,,ATM,REF00050090,P,2026-06-29 19:55:26.116757
50094,927,ATM,2026-02-13,2026-02-13 20:36:51,-178.27,-29521.08,Prince Inc,INSURANCE,MOB,REF00050093,P,2026-06-29 19:55:26.116757
50052,927,ODF,2026-02-18,2026-02-18 03:12:46,-43.04,-29564.12,,,POS,REF00050051,P,2026-06-29 19:55:26.116757
50037,927,ODF,2026-02-23,2026-02-23 02:04:40,-39.94,-29604.06,,,POS,REF00050036,P,2026-06-29 19:55:26.116757
50069,927,PUR,2026-02-23,2026-02-23 10:22:13,-83.7,-29687.76,"Flowers, Berry and Ramirez",GROCERY,POS,REF00050068,P,2026-06-29 19:55:26.116757
50071,927,XFR,2026-03-03,2026-03-03 09:04:36,212.31,-29475.45,,,WEB,REF00050070,P,2026-06-29 19:55:26.116757
50041,927,ATM,2026-03-03,2026-03-03 14:49:24,-49.72,-29525.17,"Monroe, Sullivan and King",GAS_STATION,MOB,REF00050040,P,2026-06-29 19:55:26.116757
50078,927,ACH,2026-03-08,2026-03-08 01:34:18,-37.96,-29563.13,Ortiz and Sons,ENTERTAINMENT,MOB,REF00050077,P,2026-06-29 19:55:26.116757
50053,927,DEP,2026-03-17,2026-03-17 07:35:07,121.07,-29442.06,,,WIRE,REF00050052,P,2026-06-29 19:55:26.116757
50060,927,XFR,2026-03-20,2026-03-20 08:05:41,267.42,-29174.64,,,ACH,REF00050059,P,2026-06-29 19:55:26.116757
50073,927,ACH,2026-03-29,2026-03-29 04:22:06,-120.29,-29294.93,Freeman-Christensen,INSURANCE,ATM,REF00050072,P,2026-06-29 19:55:26.116757
50048,927,PUR,2026-03-29,2026-03-29 05:59:44,-286.91,-29581.84,Prince Inc,HEALTHCARE,WEB,REF00050047,P,2026-06-29 19:55:26.116757
50039,927,PUR,2026-04-07,2026-04-07 20:03:37,-26.49,-29608.33,Ortiz and Sons,TRAVEL,MOB,REF00050038,R,2026-06-29 19:55:26.116757
50031,927,DEP,2026-04-14,2026-04-14 12:03:35,120.8,-29487.53,,,POS,REF00050030,P,2026-06-29 19:55:26.116757
50066,927,INT,2026-04-14,2026-04-14 20:31:53,176.08,-29311.45,,,POS,REF00050065,R,2026-06-29 19:55:26.116757
50068,927,NSF,2026-04-14,2026-04-14 21:34:50,-34.58,-29346.03,,,INTL,REF00050067,P,2026-06-29 19:55:26.116757
50077,927,WDR,2026-04-18,2026-04-18 10:05:06,-83.06,-29429.09,Ortiz and Sons,TRAVEL,WEB,REF00050076,P,2026-06-29 19:55:26.116757
50028,927,ACH,2026-04-22,2026-04-22 21:54:48,-289.76,-29718.85,Smith-Anderson,ENTERTAINMENT,POS,REF00050027,P,2026-06-29 19:55:26.116757
50036,927,ATM,2026-05-06,2026-05-06 00:15:13,-92.1,-29810.95,Bennett-Brooks,GAS_STATION,ACH,REF00050035,H,2026-06-29 19:55:26.116757
50058,927,PUR,2026-05-12,2026-05-12 00:10:48,-12.36,-29823.31,"Chandler, Knight and Jones",RESTAURANT,POS,REF00050057,P,2026-06-29 19:55:26.116757
50032,927,DEP,2026-05-15,2026-05-15 21:15:38,229.55,-29593.76,,,POS,REF00050031,P,2026-06-29 19:55:26.116757
50043,927,ODF,2026-05-25,2026-05-25 18:24:04,-36.66,-29630.42,,,MOB,REF00050042,P,2026-06-29 19:55:26.116757
50026,927,ODF,2026-05-28,2026-05-28 09:18:52,-15.52,-29645.94,,,POS,REF00050025,P,2026-06-29 19:55:26.116757
50079,927,PUR,2026-06-03,2026-06-03 10:48:19,-12.23,-29658.17,Ballard and Sons,RETAIL,MOB,REF00050078,P,2026-06-29 19:55:26.116757
50064,927,DEP,2026-06-12,2026-06-12 11:06:06,39.66,-29618.51,,,ATM,REF00050063,P,2026-06-29 19:55:26.116757
50050,927,PUR,2026-06-13,2026-06-13 09:38:32,-49.14,-29667.65,Wright-Roberts,ENTERTAINMENT,ATM,REF00050049,P,2026-06-29 19:55:26.116757
50092,927,PUR,2026-06-19,2026-06-19 17:54:10,-288.99,-29956.64,Clarke-Warren,GAS_STATION,POS,REF00050091,P,2026-06-29 19:55:26.116757
50045,927,FEE,2026-06-20,2026-06-20 10:29:40,-42.12,-29998.76,,,POS,REF00050044,P,2026-06-29 19:55:26.116757
50038,927,PUR,2026-06-25,2026-06-25 01:07:58,-168.33,-30167.09,,,ATM,REF00050037,P,2026-06-29 19:55:26.116757
50089,927,PUR,2026-06-29,2026-06-29 16:50:37,-93.35,-30260.44,Acosta-Buchanan,RESTAURANT,ATM,REF00050088,P,2026-06-29 19:55:26.116757
50162,928,PMT,2025-05-03,2025-05-03 19:50:21,270.98,2157.81,,,MOB,REF00050161,P,2026-06-29 19:55:26.116757
50108,928,PUR,2025-05-07,2025-05-07 18:36:20,-210.71,1947.1,Fitzpatrick Group,UTILITIES,MOB,REF00050107,P,2026-06-29 19:55:26.116757
50131,928,PUR,2025-05-09,2025-05-09 02:32:55,-251.78,1695.32,"Silva, Farmer and Jackson",RETAIL,MOB,REF00050130,H,2026-06-29 19:55:26.116757
50160,928,PMT,2025-06-07,2025-06-07 13:37:14,67.44,1762.76,,,ATM,REF00050159,P,2026-06-29 19:55:26.116757
50111,928,XFR,2025-06-09,2025-06-09 06:12:29,48.98,1811.74,,,POS,REF00050110,P,2026-06-29 19:55:26.116757
50106,928,PMT,2025-06-09,2025-06-09 18:27:16,86.52,1898.26,,,ATM,REF00050105,P,2026-06-29 19:55:26.116757
50113,928,PUR,2025-06-11,2025-06-11 12:04:37,-166.38,1731.88,"Stevens, Howell and Mitchell",TRAVEL,MOB,REF00050112,P,2026-06-29 19:55:26.116757
50127,928,PUR,2025-06-12,2025-06-12 02:59:09,-360.11,1371.77,Wright PLC,TRAVEL,ACH,REF00050126,P,2026-06-29 19:55:26.116757
50148,928,PMT,2025-06-21,2025-06-21 16:57:28,102.55,1474.32,,,WEB,REF00050147,P,2026-06-29 19:55:26.116757
50170,928,FEE,2025-06-23,2025-06-23 11:01:14,-21.39,1452.93,,,MOB,REF00050169,P,2026-06-29 19:55:26.116757
50145,928,DEP,2025-06-27,2025-06-27 09:09:47,24.41,1477.34,,,MOB,REF00050144,P,2026-06-29 19:55:26.116757
50173,928,NSF,2025-06-27,2025-06-27 12:20:39,-22.77,1454.57,,,WEB,REF00050172,P,2026-06-29 19:55:26.116757
50112,928,PMT,2025-06-28,2025-06-28 13:42:33,72.11,1526.68,,,WEB,REF00050111,P,2026-06-29 19:55:26.116757
50165,928,PUR,2025-07-01,2025-07-01 21:07:22,-56.84,1469.84,"Barber, Oneal and Owens",ENTERTAINMENT,WEB,REF00050164,P,2026-06-29 19:55:26.116757
50171,928,PMT,2025-07-09,2025-07-09 01:19:03,29.03,1498.87,,,POS,REF00050170,P,2026-06-29 19:55:26.116757
50126,928,PMT,2025-07-14,2025-07-14 16:01:27,80.53,1579.4,,,ATM,REF00050125,P,2026-06-29 19:55:26.116757
50176,928,DEP,2025-07-23,2025-07-23 06:56:30,341.67,1921.07,,,ACH,REF00050175,P,2026-06-29 19:55:26.116757
50161,928,PMT,2025-07-29,2025-07-29 08:25:22,18.05,1939.12,,,ACH,REF00050160,P,2026-06-29 19:55:26.116757
50116,928,DEP,2025-08-02,2025-08-02 21:38:17,223.29,2162.41,,,WEB,REF00050115,P,2026-06-29 19:55:26.116757
50182,928,ATM,2025-08-14,2025-08-14 09:37:46,-85.1,2077.31,Hernandez-Beasley,GROCERY,WEB,REF00050181,P,2026-06-29 19:55:26.116757
50163,928,PMT,2025-08-15,2025-08-15 04:34:05,37.05,2114.36,,,WEB,REF00050162,P,2026-06-29 19:55:26.116757
50153,928,PUR,2025-08-15,2025-08-15 23:20:10,-105.54,2008.82,Ballard and Sons,TRAVEL,ACH,REF00050152,P,2026-06-29 19:55:26.116757
50114,928,PUR,2025-08-16,2025-08-16 08:16:02,-98.76,1910.06,Smith-Anderson,EDUCATION,ATM,REF00050113,P,2026-06-29 19:55:26.116757
50141,928,XFR,2025-08-18,2025-08-18 03:57:13,28.56,1938.62,,,POS,REF00050140,P,2026-06-29 19:55:26.116757
