customer_id,account_id,account_type,summary_period_start,summary_period_end,txn_count_total,txn_count_debit,txn_count_credit,txn_count_fee,amt_total_debit,amt_total_credit,amt_total_fees,amt_avg_debit,amt_avg_credit,amt_max_single_debit,amt_max_single_credit,distinct_merchants,top_merchant_category,pct_atm,pct_pos,pct_web,pct_mobile,days_since_last_txn,load_ts
246,628,LOAN,2025-06-29,2026-06-29,61,27.0,31.0,3.0,10729.89,8896.48,62.64,397.4033333333333,286.9832258064516,7366.49,5880.68,23,RETAIL,21.31,29.51,27.87,11.48,4,2026-06-29 19:55:28.785547+00:00
249,635,SAVINGS,2025-06-29,2026-06-29,31,23.0,5.0,3.0,3061.54,459.48,84.16,133.1104347826087,91.896,278.01,194.03,20,GROCERY,29.03,25.81,12.9,22.58,22,2026-06-29 19:55:28.785547+00:00
251,640,LOAN,2025-06-29,2026-06-29,19,7.0,11.0,1.0,6839.61,1264.27,23.77,977.0871428571429,114.93363636363637,5742.37,373.24,7,RETAIL,15.79,36.84,0.0,21.05,1,2026-06-29 19:55:28.785547+00:00
253,645,LOAN,2025-06-29,2026-06-29,26,13.0,12.0,1.0,1156.1,1746.17,23.1,88.93076923076923,145.51416666666665,149.12,388.55,11,ENTERTAINMENT,19.23,30.77,30.77,15.38,25,2026-06-29 19:55:28.785547+00:00
253,646,CHECKING,2025-06-29,2026-06-29,61,40.0,15.0,6.0,4858.76,11595.93,219.64,121.469,773.062,397.65,9935.91,31,RETAIL,22.95,24.59,29.51,11.48,12,2026-06-29 19:55:28.785547+00:00
255,650,LOAN,2025-06-29,2026-06-29,57,17.0,34.0,6.0,2475.91,5008.77,172.5,145.64176470588237,147.31676470588235,324.55,349.3,15,GAS_STATION,15.79,28.07,19.3,21.05,9,2026-06-29 19:55:28.785547+00:00
256,652,CHECKING,2025-06-29,2026-06-29,66,49.0,11.0,6.0,14210.21,9830.66,192.75,290.0042857142857,893.6963636363637,8394.68,8617.13,34,RESTAURANT,13.64,30.3,19.7,16.67,2,2026-06-29 19:55:28.785547+00:00
256,653,LOAN,2025-06-29,2026-06-29,34,16.0,17.0,1.0,2031.51,2103.12,26.08,126.969375,123.7129411764706,277.44,321.11,14,GROCERY,26.47,23.53,20.59,17.65,16,2026-06-29 19:55:28.785547+00:00
256,655,SAVINGS,2025-06-29,2026-06-29,23,17.0,3.0,3.0,11564.79,317.98,68.92,680.2817647058823,105.99333333333334,9779.54,114.62,16,GAS_STATION,13.04,39.13,21.74,17.39,14,2026-06-29 19:55:28.785547+00:00
262,665,LOAN,2025-06-29,2026-06-29,32,10.0,18.0,4.0,22445.57,1576.78,110.03,2244.557,87.5988888888889,11490.57,219.79,10,GAS_STATION,12.5,34.38,25.0,18.75,41,2026-06-29 19:55:28.785547+00:00
276,699,CHECKING,2025-06-29,2026-06-29,57,30.0,24.0,3.0,13403.6,12085.55,52.73,446.7866666666667,503.56458333333336,10260.73,8421.97,24,ENTERTAINMENT,22.81,19.3,22.81,19.3,10,2026-06-29 19:55:28.785547+00:00
278,702,CHECKING,2025-06-29,2026-06-29,35,24.0,9.0,2.0,2805.1,1063.83,30.1,116.87916666666666,118.20333333333333,376.3,200.33,21,RESTAURANT,14.29,34.29,14.29,20.0,2,2026-06-29 19:55:28.785547+00:00
282,712,SAVINGS,2025-06-29,2026-06-29,57,43.0,10.0,4.0,9924.13,9498.15,104.74,230.79372093023255,949.815,5279.19,8195.7,37,HEALTHCARE,17.54,33.33,19.3,21.05,1,2026-06-29 19:55:28.785547+00:00
283,716,CREDIT,2025-06-29,2026-06-29,45,12.0,28.0,5.0,1260.51,3480.44,178.4,105.0425,124.30142857142857,218.67,315.33,12,RETAIL,26.67,24.44,22.22,22.22,2,2026-06-29 19:55:28.785547+00:00
289,731,SAVINGS,2025-06-29,2026-06-29,67,40.0,22.0,5.0,32270.21,2976.48,157.17,806.75525,135.29454545454544,11649.58,366.08,31,RETAIL,17.91,34.33,20.9,14.93,1,2026-06-29 19:55:28.785547+00:00
293,744,SAVINGS,2025-06-29,2026-06-29,39,24.0,12.0,3.0,2586.78,1380.47,59.72,107.7825,115.03916666666667,231.28,226.05,20,GROCERY,10.26,30.77,15.38,20.51,3,2026-06-29 19:55:28.785547+00:00
297,760,CREDIT,2025-06-29,2026-06-29,14,5.0,7.0,2.0,321.25,1412.38,47.96,64.25,201.76857142857142,146.92,459.5,5,TRAVEL,14.29,7.14,28.57,28.57,14,2026-06-29 19:55:28.785547+00:00
298,761,CREDIT,2025-06-29,2026-06-29,72,28.0,37.0,7.0,3651.74,4662.0,239.06,130.4192857142857,126.0,298.03,256.81,24,GROCERY,11.11,38.89,20.83,13.89,0,2026-06-29 19:55:28.785547+00:00
307,778,SAVINGS,2025-06-29,2026-06-29,59,40.0,15.0,4.0,15916.75,1384.7,116.2,397.91875,92.31333333333333,10376.7,211.03,27,UTILITIES,11.86,32.2,18.64,18.64,1,2026-06-29 19:55:28.785547+00:00
310,783,LOAN,2025-06-29,2026-06-29,27,10.0,14.0,3.0,1362.75,11843.41,91.04,136.275,845.9578571428572,227.42,10421.21,10,GAS_STATION,18.52,33.33,25.93,14.81,14,2026-06-29 19:55:28.785547+00:00
310,785,CHECKING,2025-06-29,2026-06-29,16,8.0,6.0,2.0,1277.26,9889.17,47.79,159.6575,1648.195,287.31,9520.45,7,UTILITIES,18.75,37.5,6.25,25.0,41,2026-06-29 19:55:28.785547+00:00
317,806,CREDIT,2025-06-29,2026-06-29,63,29.0,29.0,5.0,3351.16,12305.29,108.49,115.55724137931034,424.3203448275862,333.91,8779.49,24,INSURANCE,14.29,23.81,26.98,19.05,2,2026-06-29 19:55:28.785547+00:00
321,816,LOAN,2025-06-29,2026-06-29,46,17.0,25.0,4.0,1954.2,3150.89,115.25,114.95294117647059,126.0356,281.17,277.74,16,RETAIL,8.7,41.3,26.09,10.87,18,2026-06-29 19:55:28.785547+00:00
333,835,LOAN,2025-06-29,2026-06-29,54,23.0,25.0,6.0,18364.42,3980.8,157.77,798.4530434782608,159.232,8936.06,499.83,19,HEALTHCARE,18.52,24.07,25.93,16.67,12,2026-06-29 19:55:28.785547+00:00
336,843,SAVINGS,2025-06-29,2026-06-29,48,29.0,12.0,7.0,11901.39,10497.07,164.91,410.3927586206897,874.7558333333334,8800.33,8720.87,27,INSURANCE,12.5,31.25,22.92,16.67,14,2026-06-29 19:55:28.785547+00:00
350,871,CHECKING,2025-06-29,2026-06-29,67,39.0,24.0,4.0,5173.36,2685.31,78.68,132.65025641025642,111.88791666666667,387.78,361.87,33,GROCERY,29.85,31.34,13.43,10.45,0,2026-06-29 19:55:28.785547+00:00
351,874,CHECKING,2025-06-29,2026-06-29,30,20.0,7.0,3.0,12204.5,637.84,77.56,610.225,91.12,10228.2,141.09,18,GAS_STATION,13.33,13.33,36.67,13.33,1,2026-06-29 19:55:28.785547+00:00
352,880,SAVINGS,2025-06-29,2026-06-29,67,42.0,21.0,4.0,16805.08,7919.22,142.53,400.12095238095236,377.10571428571427,11012.03,5960.04,37,ENTERTAINMENT,7.46,29.85,23.88,25.37,0,2026-06-29 19:55:28.785547+00:00
356,889,SAVINGS,2025-06-29,2026-06-29,45,28.0,12.0,5.0,15304.48,20255.62,129.51,546.5885714285714,1687.9683333333332,12030.48,10379.32,24,RETAIL,20.0,28.89,24.44,22.22,6,2026-06-29 19:55:28.785547+00:00
357,890,CHECKING,2025-06-29,2026-06-29,35,21.0,9.0,5.0,7792.59,885.25,136.08,371.0757142857143,98.36111111111111,5415.65,235.43,17,GROCERY,11.43,22.86,28.57,17.14,14,2026-06-29 19:55:28.785547+00:00
359,898,CREDIT,2025-06-29,2026-06-29,15,5.0,9.0,1.0,918.46,7002.78,36.52,183.692,778.0866666666667,248.83,5744.12,5,GROCERY,20.0,20.0,20.0,20.0,36,2026-06-29 19:55:28.785547+00:00
363,909,LOAN,2025-06-29,2026-06-29,53,19.0,26.0,8.0,2284.64,21996.21,216.53,120.24421052631578,846.0080769230769,497.43,10837.5,19,GROCERY,15.09,26.42,22.64,11.32,4,2026-06-29 19:55:28.785547+00:00
364,911,SAVINGS,2025-06-29,2026-06-29,73,48.0,19.0,6.0,16493.7,1943.14,154.35,343.61875,102.27052631578947,10602.78,214.92,42,RESTAURANT,21.92,20.55,26.03,15.07,2,2026-06-29 19:55:28.785547+00:00
365,914,CREDIT,2025-06-29,2026-06-29,57,22.0,31.0,4.0,9989.25,13310.85,120.42,454.0568181818182,429.3822580645161,7754.71,9940.61,20,GAS_STATION,15.79,29.82,17.54,21.05,11,2026-06-29 19:55:28.785547+00:00
366,917,CREDIT,2025-06-29,2026-06-29,64,32.0,28.0,4.0,29518.48,18042.25,111.27,922.4525,644.3660714285714,11772.14,7557.26,24,RESTAURANT,10.94,31.25,21.88,21.88,16,2026-06-29 19:55:28.785547+00:00
372,931,LOAN,2025-06-29,2026-06-29,25,11.0,13.0,1.0,1333.75,1672.0,40.35,121.25,128.6153846153846,192.93,329.69,10,RESTAURANT,12.0,52.0,8.0,16.0,11,2026-06-29 19:55:28.785547+00:00
377,942,CHECKING,2025-06-29,2026-06-29,33,19.0,11.0,3.0,8826.19,1309.2,61.53,464.5363157894737,119.01818181818182,7115.26,298.34,17,INSURANCE,30.3,27.27,9.09,9.09,9,2026-06-29 19:55:28.785547+00:00
377,943,CREDIT,2025-06-29,2026-06-29,73,28.0,39.0,6.0,10674.43,26005.06,192.95,381.22964285714284,666.7964102564102,8318.37,11094.26,24,HEALTHCARE,15.07,31.51,17.81,12.33,2,2026-06-29 19:55:28.785547+00:00
382,956,CREDIT,2025-06-29,2026-06-29,52,17.0,29.0,6.0,2586.93,24097.68,157.41,152.17235294117648,830.9544827586207,332.91,10970.46,15,RESTAURANT,17.31,42.31,19.23,15.38,0,2026-06-29 19:55:28.785547+00:00
383,958,SAVINGS,2025-06-29,2026-06-29,29,18.0,10.0,1.0,2336.59,9991.12,17.32,129.81055555555557,999.112,384.51,8747.27,15,RETAIL,17.24,27.59,31.03,13.79,12,2026-06-29 19:55:28.785547+00:00
387,966,CREDIT,2025-06-29,2026-06-29,45,18.0,25.0,2.0,8160.15,12651.69,60.12,453.34166666666664,506.0676,6495.11,9653.81,14,GROCERY,24.44,28.89,20.0,17.78,3,2026-06-29 19:55:28.785547+00:00
390,973,CREDIT,2025-06-29,2026-06-29,45,14.0,25.0,6.0,7170.94,23179.84,213.02,512.21,927.1936,5898.73,10215.05,12,TRAVEL,24.44,20.0,26.67,13.33,5,2026-06-29 19:55:28.785547+00:00
392,979,SAVINGS,2025-06-29,2026-06-29,48,30.0,17.0,1.0,23585.03,2466.24,31.94,786.1676666666667,145.07294117647058,11652.24,336.57,25,UTILITIES,18.75,14.58,31.25,20.83,0,2026-06-29 19:55:28.785547+00:00
392,980,CREDIT,2025-06-29,2026-06-29,43,21.0,19.0,3.0,3092.48,13321.71,88.97,147.26095238095238,701.1426315789473,381.29,11160.6,20,RESTAURANT,18.6,37.21,13.95,20.93,12,2026-06-29 19:55:28.785547+00:00
393,982,CHECKING,2025-06-29,2026-06-29,73,45.0,21.0,7.0,14212.34,2494.13,179.37,315.8297777777778,118.76809523809524,8506.2,379.6,37,TRAVEL,21.92,28.77,21.92,15.07,1,2026-06-29 19:55:28.785547+00:00
395,987,CREDIT,2025-06-29,2026-06-29,40,15.0,21.0,4.0,8855.95,16289.4,138.28,590.3966666666666,775.6857142857143,7178.71,7865.49,14,GAS_STATION,10.0,37.5,20.0,15.0,6,2026-06-29 19:55:28.785547+00:00
399,996,SAVINGS,2025-06-29,2026-06-29,59,34.0,18.0,7.0,4785.6,2858.46,187.83,140.75294117647059,158.80333333333334,269.56,388.62,24,GROCERY,32.2,27.12,11.86,13.56,7,2026-06-29 19:55:28.785547+00:00
400,998,CHECKING,2025-06-29,2026-06-29,30,18.0,12.0,0.0,12864.21,1529.37,0.0,714.6783333333333,127.4475,10718.22,243.88,16,GROCERY,16.67,33.33,13.33,20.0,36,2026-06-29 19:55:28.785547+00:00
405,1011,CREDIT,2025-06-29,2026-06-29,54,27.0,24.0,3.0,3011.75,2798.68,81.89,111.54629629629629,116.61166666666666,529.62,367.1,25,GAS_STATION,11.11,31.48,25.93,18.52,6,2026-06-29 19:55:28.785547+00:00
410,1024,CREDIT,2025-06-29,2026-06-29,26,9.0,14.0,3.0,1093.19,2242.94,103.94,121.46555555555555,160.21,400.67,420.31,8,GAS_STATION,30.77,26.92,19.23,11.54,11,2026-06-29 19:55:28.785547+00:00
411,1026,CREDIT,2025-06-29,2026-06-29,34,14.0,18.0,2.0,1285.39,2268.59,73.47,91.81357142857142,126.03277777777778,182.53,406.33,13,GROCERY,20.59,14.71,23.53,23.53,43,2026-06-29 19:55:28.785547+00:00
412,1029,SAVINGS,2025-06-29,2026-06-29,56,31.0,22.0,3.0,4704.1,13516.99,49.19,151.74516129032259,614.4086363636363,428.2,10559.84,24,GROCERY,12.5,35.71,28.57,10.71,20,2026-06-29 19:55:28.785547+00:00
415,1037,SAVINGS,2025-06-29,2026-06-29,16,13.0,2.0,1.0,1652.14,336.45,22.21,127.08769230769231,168.225,320.88,196.61,12,GROCERY,25.0,25.0,12.5,25.0,0,2026-06-29 19:55:28.785547+00:00
417,1042,LOAN,2025-06-29,2026-06-29,21,5.0,15.0,1.0,5553.25,1721.02,33.77,1110.65,114.73466666666667,5163.01,203.74,5,RESTAURANT,14.29,9.52,38.1,19.05,2,2026-06-29 19:55:28.785547+00:00
422,1051,CREDIT,2025-06-29,2026-06-29,66,22.0,43.0,1.0,10481.3,11540.49,13.04,476.4227272727273,268.38348837209304,7732.72,5908.07,19,HEALTHCARE,24.24,28.79,16.67,16.67,3,2026-06-29 19:55:28.785547+00:00
422,1052,CHECKING,2025-06-29,2026-06-29,31,25.0,5.0,1.0,8390.72,396.29,15.84,335.6288,79.258,5353.4,108.37,20,GROCERY,9.68,22.58,29.03,9.68,10,2026-06-29 19:55:28.785547+00:00
428,1062,SAVINGS,2025-06-29,2026-06-29,68,43.0,17.0,8.0,4947.18,2033.74,230.51,115.0506976744186,119.63176470588235,379.44,345.48,32,GROCERY,25.0,26.47,20.59,14.71,2,2026-06-29 19:55:28.785547+00:00
429,1068,CHECKING,2025-06-29,2026-06-29,25,13.0,8.0,4.0,1563.02,1065.01,115.31,120.23230769230769,133.12625,357.89,347.36,12,TRAVEL,12.0,28.0,12.0,28.0,2,2026-06-29 19:55:28.785547+00:00
430,1071,CHECKING,2025-06-29,2026-06-29,48,33.0,12.0,3.0,3739.52,10961.58,55.26,113.31878787878787,913.465,441.79,8989.39,28,HEALTHCARE,20.83,35.42,12.5,12.5,9,2026-06-29 19:55:28.785547+00:00
432,1076,CHECKING,2025-06-29,2026-06-29,54,37.0,15.0,2.0,5206.82,10456.28,64.85,140.72486486486486,697.0853333333333,355.48,9077.51,29,GROCERY,20.37,27.78,14.81,16.67,1,2026-06-29 19:55:28.785547+00:00
433,1080,CREDIT,2025-06-29,2026-06-29,63,23.0,35.0,5.0,15123.35,4214.79,152.09,657.5369565217392,120.42257142857143,12043.56,435.53,20,RETAIL,17.46,41.27,19.05,14.29,2,2026-06-29 19:55:28.785547+00:00
435,1083,SAVINGS,2025-06-29,2026-06-29,48,32.0,14.0,2.0,11654.46,1675.81,69.12,364.201875,119.70071428571428,7274.83,264.44,24,RESTAURANT,20.83,16.67,18.75,25.0,1,2026-06-29 19:55:28.785547+00:00
438,1091,LOAN,2025-06-29,2026-06-29,43,21.0,19.0,3.0,13112.69,2180.65,97.97,624.4138095238095,114.77105263157895,10750.89,316.55,19,GAS_STATION,27.91,34.88,4.65,18.6,6,2026-06-29 19:55:28.785547+00:00
439,1094,CHECKING,2025-06-29,2026-06-29,30,24.0,5.0,1.0,14394.72,8142.3,28.74,599.78,1628.46,11995.29,7539.15,20,UTILITIES,13.33,33.33,23.33,13.33,44,2026-06-29 19:55:28.785547+00:00
442,1099,LOAN,2025-06-29,2026-06-29,68,26.0,34.0,8.0,11291.61,20397.9,211.46,434.29269230769233,599.9382352941177,8266.3,9479.98,23,RESTAURANT,16.18,25.0,26.47,19.12,0,2026-06-29 19:55:28.785547+00:00
443,1103,CHECKING,2025-06-29,2026-06-29,23,13.0,8.0,2.0,12219.45,830.83,50.03,939.9576923076924,103.85375,10694.44,240.2,11,GROCERY,8.7,17.39,30.43,30.43,26,2026-06-29 19:55:28.785547+00:00
446,1106,CREDIT,2025-06-29,2026-06-29,57,18.0,31.0,8.0,2819.96,13745.87,157.38,156.66444444444446,443.4151612903226,385.41,9358.6,16,RESTAURANT,17.54,31.58,17.54,17.54,1,2026-06-29 19:55:28.785547+00:00
451,1121,LOAN,2025-06-29,2026-06-29,22,8.0,12.0,2.0,688.05,7717.12,52.02,86.00625,643.0933333333334,215.34,5872.02,7,RESTAURANT,31.82,27.27,13.64,13.64,1,2026-06-29 19:55:28.785547+00:00
456,1136,CREDIT,2025-06-29,2026-06-29,16,7.0,9.0,0.0,12068.66,1088.6,0.0,1724.0942857142857,120.95555555555555,11562.61,322.81,7,GAS_STATION,12.5,25.0,25.0,18.75,16,2026-06-29 19:55:28.785547+00:00
465,1160,LOAN,2025-06-29,2026-06-29,67,25.0,37.0,5.0,19769.07,10063.15,144.95,790.7628,271.977027027027,11615.92,5577.9,20,GROCERY,17.91,28.36,25.37,16.42,1,2026-06-29 19:55:28.785547+00:00
465,1161,SAVINGS,2025-06-29,2026-06-29,65,45.0,15.0,5.0,18831.94,20228.38,166.2,418.48755555555556,1348.5586666666666,6866.24,10401.6,34,GAS_STATION,21.54,29.23,21.54,15.38,7,2026-06-29 19:55:28.785547+00:00
467,1170,SAVINGS,2025-06-29,2026-06-29,51,35.0,13.0,3.0,15087.48,1408.58,86.72,431.07085714285716,108.35230769230769,10842.23,217.25,25,HEALTHCARE,17.65,31.37,19.61,21.57,9,2026-06-29 19:55:28.785547+00:00
468,1172,LOAN,2025-06-29,2026-06-29,40,19.0,21.0,0.0,2465.06,3049.46,0.0,129.74,145.21238095238095,385.4,519.75,17,GAS_STATION,20.0,32.5,12.5,25.0,3,2026-06-29 19:55:28.785547+00:00
470,1174,CHECKING,2025-06-29,2026-06-29,14,9.0,4.0,1.0,1005.69,806.45,43.5,111.74333333333334,201.6125,263.52,250.82,7,RESTAURANT,7.14,21.43,42.86,14.29,18,2026-06-29 19:55:28.785547+00:00
474,1185,CREDIT,2025-06-29,2026-06-29,32,12.0,16.0,4.0,20159.94,11773.72,126.54,1679.995,735.8575,11205.04,10113.84,11,INSURANCE,18.75,31.25,28.13,6.25,29,2026-06-29 19:55:28.785547+00:00
479,1193,CREDIT,2025-06-29,2026-06-29,17,7.0,9.0,1.0,1295.7,1136.99,40.63,185.1,126.33222222222223,373.91,306.08,6,HEALTHCARE,11.76,29.41,11.76,23.53,21,2026-06-29 19:55:28.785547+00:00
479,1195,CHECKING,2025-06-29,2026-06-29,70,50.0,16.0,4.0,17319.44,12031.91,87.78,346.3888,751.994375,6514.94,10678.67,39,GAS_STATION,20.0,30.0,18.57,17.14,0,2026-06-29 19:55:28.785547+00:00
480,1199,LOAN,2025-06-29,2026-06-29,46,19.0,25.0,2.0,2195.16,3396.24,61.13,115.53473684210526,135.8496,268.05,461.22,16,RETAIL,15.22,28.26,21.74,23.91,2,2026-06-29 19:55:28.785547+00:00
488,1218,SAVINGS,2025-06-29,2026-06-29,29,20.0,6.0,3.0,2070.36,525.56,69.98,103.518,87.59333333333333,296.58,151.47,20,RETAIL,17.24,27.59,20.69,24.14,2,2026-06-29 19:55:28.785547+00:00
489,1219,CHECKING,2025-06-29,2026-06-29,18,13.0,4.0,1.0,1804.55,512.91,37.83,138.81153846153848,128.2275,401.08,216.38,11,PAWN_SHOP,11.11,27.78,22.22,33.33,1,2026-06-29 19:55:28.785547+00:00
490,1225,SAVINGS,2025-06-29,2026-06-29,19,13.0,4.0,2.0,1724.9,269.49,39.41,132.6846153846154,67.3725,371.92,138.81,10,GROCERY,36.84,21.05,21.05,15.79,22,2026-06-29 19:55:28.785547+00:00
494,1237,SAVINGS,2025-06-29,2026-06-29,59,42.0,14.0,3.0,14353.33,1386.37,105.12,341.74595238095236,99.02642857142857,9301.19,173.66,32,TRAVEL,16.95,49.15,6.78,15.25,5,2026-06-29 19:55:28.785547+00:00
496,1245,SAVINGS,2025-06-29,2026-06-29,45,28.0,14.0,3.0,3654.63,9634.41,86.39,130.5225,688.1721428571428,338.52,8101.37,24,GAS_STATION,22.22,22.22,20.0,26.67,11,2026-06-29 19:55:28.785547+00:00
500,1256,LOAN,2025-06-29,2026-06-29,33,14.0,17.0,2.0,1588.62,2233.35,55.9,113.47285714285714,131.3735294117647,217.93,262.22,13,RESTAURANT,12.12,33.33,15.15,27.27,3,2026-06-29 19:55:28.785547+00:00
2,6,LOAN,2025-06-29,2026-06-29,29,12.0,14.0,3.0,1959.35,8879.12,105.73,163.27916666666667,634.2228571428572,343.91,7624.96,9,GROCERY,20.69,24.14,20.69,24.14,0,2026-06-29 19:55:28.785547+00:00
3,8,LOAN,2025-06-29,2026-06-29,70,30.0,38.0,2.0,3722.91,11200.9,45.97,124.097,294.7605263157895,306.51,6516.9,28,GROCERY,22.86,38.57,14.29,12.86,8,2026-06-29 19:55:28.785547+00:00
4,12,CREDIT,2025-06-29,2026-06-29,64,27.0,33.0,4.0,2659.21,25329.35,113.91,98.48925925925926,767.5560606060606,355.25,9928.21,24,GAS_STATION,28.13,28.13,18.75,7.81,4,2026-06-29 19:55:28.785547+00:00
6,14,CHECKING,2025-06-29,2026-06-29,30,16.0,9.0,5.0,11711.33,1483.98,127.75,731.958125,164.88666666666666,9755.73,339.88,14,GAS_STATION,16.67,36.67,13.33,26.67,9,2026-06-29 19:55:28.785547+00:00
6,15,SAVINGS,2025-06-29,2026-06-29,70,43.0,24.0,3.0,17282.64,2981.94,73.63,401.92186046511625,124.2475,10945.88,534.53,34,GAS_STATION,17.14,30.0,24.29,18.57,0,2026-06-29 19:55:28.785547+00:00
7,18,CREDIT,2025-06-29,2026-06-29,24,6.0,17.0,1.0,586.73,2056.99,35.09,97.78833333333333,120.99941176470588,144.2,298.29,5,GROCERY,20.83,20.83,33.33,20.83,3,2026-06-29 19:55:28.785547+00:00
9,23,CREDIT,2025-06-29,2026-06-29,53,25.0,25.0,3.0,2547.53,3656.53,95.84,101.9012,146.2612,265.92,343.14,22,RESTAURANT,22.64,22.64,15.09,22.64,9,2026-06-29 19:55:28.785547+00:00
12,29,CREDIT,2025-06-29,2026-06-29,32,13.0,16.0,3.0,2490.71,1606.34,85.71,191.59307692307692,100.39625,371.28,295.7,11,RESTAURANT,9.38,43.75,12.5,18.75,0,2026-06-29 19:55:28.785547+00:00
17,50,CREDIT,2025-06-29,2026-06-29,46,19.0,25.0,2.0,2236.01,11968.85,42.74,117.68473684210527,478.754,343.58,8970.92,17,RESTAURANT,17.39,30.43,23.91,21.74,0,2026-06-29 19:55:28.785547+00:00
18,53,LOAN,2025-06-29,2026-06-29,65,20.0,40.0,5.0,2311.15,4510.62,110.35,115.5575,112.7655,265.77,355.91,16,GROCERY,21.54,36.92,10.77,15.38,4,2026-06-29 19:55:28.785547+00:00
21,57,SAVINGS,2025-06-29,2026-06-29,18,14.0,3.0,1.0,1791.05,245.38,28.43,127.93214285714286,81.79333333333334,231.27,128.08,14,GROCERY,27.78,33.33,0.0,22.22,34,2026-06-29 19:55:28.785547+00:00
22,60,LOAN,2025-06-29,2026-06-29,38,10.0,25.0,3.0,1076.89,11960.84,81.62,107.689,478.4336,308.16,9843.26,8,GAS_STATION,28.95,23.68,21.05,18.42,0,2026-06-29 19:55:28.785547+00:00
24,66,CREDIT,2025-06-29,2026-06-29,35,17.0,16.0,2.0,1900.96,1632.01,63.11,111.82117647058824,102.000625,482.89,231.31,16,GROCERY,14.29,28.57,20.0,17.14,6,2026-06-29 19:55:28.785547+00:00
25,67,CREDIT,2025-06-29,2026-06-29,66,31.0,30.0,5.0,3367.16,10809.99,160.81,108.61806451612904,360.333,267.82,6717.41,25,UTILITIES,18.18,33.33,22.73,16.67,8,2026-06-29 19:55:28.785547+00:00
33,88,CHECKING,2025-06-29,2026-06-29,41,25.0,15.0,1.0,10390.78,1569.3,22.25,415.6312,104.62,6801.55,287.88,20,GROCERY,19.51,29.27,7.32,17.07,33,2026-06-29 19:55:28.785547+00:00
38,100,LOAN,2025-06-29,2026-06-29,29,10.0,19.0,0.0,1530.42,2558.13,0.0,153.042,134.63842105263157,389.25,273.24,8,GAS_STATION,13.79,20.69,34.48,27.59,7,2026-06-29 19:55:28.785547+00:00
39,104,SAVINGS,2025-06-29,2026-06-29,38,26.0,8.0,4.0,12223.8,1130.38,114.42,470.1461538461538,141.2975,8369.21,276.97,23,UTILITIES,10.53,26.32,21.05,18.42,8,2026-06-29 19:55:28.785547+00:00
41,109,SAVINGS,2025-06-29,2026-06-29,28,17.0,9.0,2.0,14806.3,11732.86,44.23,870.9588235294118,1303.651111111111,11729.89,10788.11,16,EDUCATION,32.14,28.57,17.86,14.29,7,2026-06-29 19:55:28.785547+00:00
42,111,CREDIT,2025-06-29,2026-06-29,35,15.0,16.0,4.0,12693.02,1554.23,141.34,846.2013333333333,97.139375,6277.16,229.93,14,RESTAURANT,14.29,31.43,25.71,22.86,8,2026-06-29 19:55:28.785547+00:00
45,117,CREDIT,2025-06-29,2026-06-29,52,23.0,21.0,8.0,3213.21,21793.7,238.97,139.70478260869567,1037.7952380952381,502.58,10078.72,19,HEALTHCARE,17.31,30.77,25.0,19.23,4,2026-06-29 19:55:28.785547+00:00
51,128,LOAN,2025-06-29,2026-06-29,56,20.0,29.0,7.0,8787.93,15716.07,203.77,439.3965,541.933448275862,6828.39,11606.78,19,RETAIL,21.43,37.5,16.07,14.29,17,2026-06-29 19:55:28.785547+00:00
60,153,LOAN,2025-06-29,2026-06-29,51,18.0,27.0,6.0,11706.1,22334.58,143.58,650.3388888888888,827.2066666666667,9474.14,11387.78,16,RESTAURANT,19.61,31.37,17.65,13.73,0,2026-06-29 19:55:28.785547+00:00
68,172,SAVINGS,2025-06-29,2026-06-29,17,10.0,6.0,1.0,7616.26,820.11,37.58,761.626,136.685,6144.94,405.71,8,HEALTHCARE,5.88,35.29,11.76,29.41,70,2026-06-29 19:55:28.785547+00:00
70,175,LOAN,2025-06-29,2026-06-29,61,24.0,33.0,4.0,4591.13,3764.66,125.89,191.29708333333335,114.08060606060606,692.57,284.38,22,RETAIL,11.48,29.51,22.95,22.95,2,2026-06-29 19:55:28.785547+00:00
72,179,LOAN,2025-06-29,2026-06-29,22,10.0,7.0,5.0,1064.57,990.22,118.14,106.457,141.46,357.39,328.2,10,TRAVEL,4.55,40.91,31.82,22.73,20,2026-06-29 19:55:28.785547+00:00
75,188,LOAN,2025-06-29,2026-06-29,65,30.0,32.0,3.0,2851.23,11120.05,60.69,95.041,347.5015625,222.12,7618.48,23,GROCERY,18.46,26.15,16.92,21.54,2,2026-06-29 19:55:28.785547+00:00
76,192,CHECKING,2025-06-29,2026-06-29,27,19.0,7.0,1.0,1796.42,777.64,11.19,94.54842105263158,111.09142857142857,166.59,137.73,18,GROCERY,14.81,37.04,18.52,18.52,11,2026-06-29 19:55:28.785547+00:00
81,203,CREDIT,2025-06-29,2026-06-29,74,29.0,40.0,5.0,3429.07,34133.67,149.18,118.24379310344827,853.34175,325.35,11767.23,23,TRAVEL,18.92,25.68,25.68,17.57,2,2026-06-29 19:55:28.785547+00:00
85,219,CHECKING,2025-06-29,2026-06-29,21,11.0,8.0,2.0,10767.85,596.9,68.71,978.8954545454545,74.6125,9061.97,138.8,11,HEALTHCARE,14.29,33.33,33.33,14.29,28,2026-06-29 19:55:28.785547+00:00
